STITCH,Gene
182,19510
182,4135
182,4692
182,3088
182,3089
182,3090
182,782
182,783
182,781
182,2486
182,7508
182,4282
182,17725
182,4253
182,16132
182,6846
182,3701
182,10886
182,2744
182,5018
182,5663
182,5664
182,11919
182,5662
182,5665
182,5666
182,2565
182,754
182,753
182,2688
182,2689
182,1331
182,1330
182,1080
182,4186
182,1078
182,18485
182,2853
182,2852
182,4215
182,2008
182,4850
182,3704
182,3703
182,9184
182,6053
182,7028
182,749
182,750
182,3061
182,745
182,15742
182,1117
182,751
182,3082
182,4855
182,3086
182,3083
182,4854
182,8422
182,4856
182,4853
182,4859
182,3094
182,12676
182,5051
182,17538
182,2004
182,5808
182,3702
182,3707
182,9188
182,2006
182,6852
182,10354
182,10671
182,1171
182,9193
86,5287
86,3383
259,1614
259,18384
259,2679
259,2677
259,2674
259,2675
259,2672
259,16277
259,743
259,744
259,740
259,8731
259,16132
259,16794
259,7505
259,7503
259,14222
259,4252
259,4256
259,8710
259,4255
259,18821
259,4188
259,12977
259,2680
259,11115
259,11154
259,4187
259,16313
259,16312
259,8871
259,8872
259,6736
259,12629
259,8873
259,7417
259,5066
259,17657
259,10771
259,2635
259,19150
259,8813
259,1524
259,1525
259,17687
259,12657
259,14184
259,3026
259,12529
259,2659
259,16217
259,2070
259,7404
259,19657
259,16476
259,1593
259,19510
259,1589
259,2005
259,1591
259,1592
259,1529
259,1528
259,1527
259,1597
259,6506
259,2668
259,2667
259,2666
259,2664
259,2663
259,2662
259,10528
259,2534
259,3081
259,4857
259,1599
259,7131
259,3079
259,10670
259,10671
259,1121
259,2687
259,19360
259,3080
259,9296
259,756
259,5462
259,3022
259,5460
259,5461
259,5458
259,5459
259,5456
259,5457
259,758
259,7300
259,3415
259,5463
259,5464
259,1080
259,4135
259,3092
259,4692
259,3088
259,3089
259,3090
259,782
259,783
259,781
259,2486
259,7508
259,4282
259,17725
259,4253
259,17538
259,8422
259,9344
259,5455
259,6846
259,3701
259,10886
259,2744
259,5018
259,5663
259,5664
259,11919
259,5662
259,5665
259,5666
259,2565
259,9192
259,754
259,753
259,2688
259,2689
259,1331
259,1330
259,11666
259,4186
259,1078
259,18485
259,2853
259,2852
259,755
259,13932
259,4215
259,2008
259,4850
259,3704
259,3703
259,9184
259,6053
259,7028
259,749
259,750
259,3061
259,745
259,15742
259,1117
259,751
259,3082
259,4855
259,3086
259,3083
259,4854
259,3078
259,4856
259,4853
259,4859
259,3094
259,12676
259,5051
259,5808
259,2004
259,5465
259,3702
259,3707
259,9188
259,2006
259,6852
259,10354
259,1171
259,9193
435,1614
435,18384
435,2679
435,2677
435,2674
435,2675
435,2672
435,16277
435,743
435,744
435,740
435,8731
435,7505
435,7503
435,4252
435,4256
435,8710
435,4255
435,13932
435,4188
435,12977
435,2680
435,11115
435,11154
435,4187
435,16313
435,16312
435,8871
435,8872
435,6736
435,12629
435,8873
435,7417
435,5066
435,17657
435,2635
435,19150
435,8813
435,17687
435,12657
435,14184
435,3026
435,12529
435,2659
435,16217
435,2070
435,19657
435,1593
435,1589
435,2005
435,1591
435,1592
435,1597
435,2668
435,2667
435,2666
435,2664
435,2663
435,2662
435,10528
435,2534
435,3081
435,4857
435,1599
435,7131
435,3079
435,10670
435,3078
435,1121
435,2687
435,19360
435,3080
435,9296
435,756
435,3383
435,6506
435,10771
435,755
435,758
435,7300
435,3415
435,19510
435,4135
435,4692
435,3088
435,3089
435,3090
435,782
435,783
435,781
435,2486
435,7508
435,4282
435,17725
435,4253
435,16132
435,6846
435,3701
435,10886
435,2744
435,5018
435,5663
435,5664
435,11919
435,5662
435,5665
435,5666
435,2565
435,754
435,753
435,2688
435,2689
435,1331
435,1330
435,1080
435,4186
435,1078
435,18485
435,2853
435,2852
435,4215
435,2008
435,4850
435,3704
435,3703
435,9184
435,6053
435,7028
435,749
435,750
435,3061
435,745
435,15742
435,1117
435,751
435,3082
435,4855
435,3086
435,3083
435,4854
435,8422
435,4856
435,4853
435,4859
435,3094
435,12676
435,5051
435,17538
435,2004
435,5808
435,3702
435,3707
435,9188
435,2006
435,6852
435,10354
435,10671
435,1171
435,9193
69,1614
69,18384
69,2679
69,2677
69,2674
69,2675
69,2672
69,16277
69,743
69,744
69,740
69,8731
69,16132
69,16794
69,7505
69,7503
69,14222
69,4252
69,4256
69,8710
69,4255
69,18821
69,4188
69,12977
69,2680
69,11115
69,11154
69,4187
69,16313
69,16312
69,8871
69,8872
69,6736
69,12629
69,8873
69,7417
69,5066
69,17657
69,10771
69,2635
69,19150
69,8813
69,17687
69,12657
69,14184
69,3026
69,12529
69,2659
69,16217
69,2070
69,7404
69,19657
69,1593
69,19510
69,1589
69,2005
69,1591
69,1592
69,16476
69,1597
69,6506
69,2668
69,2667
69,2666
69,2664
69,2663
69,2662
69,10528
69,2534
69,3081
69,4857
69,1599
69,7131
69,3079
69,10670
69,10671
69,1121
69,2687
69,19360
69,3080
69,9296
69,756
69,5462
69,3022
69,5460
69,5461
69,5458
69,5459
69,5456
69,5457
69,758
69,7300
69,3415
69,5463
69,5464
69,1080
69,4135
69,4692
69,3088
69,3089
69,3090
69,782
69,783
69,781
69,2486
69,7508
69,4282
69,17725
69,4253
69,17538
69,8422
69,9344
69,5455
69,6846
69,3701
69,10886
69,2744
69,5018
69,5663
69,5664
69,11919
69,5662
69,5665
69,5666
69,2565
69,9192
69,754
69,753
69,2688
69,2689
69,1331
69,1330
69,11666
69,4186
69,1078
69,18485
69,2853
69,2852
69,755
69,13932
69,4215
69,2008
69,4850
69,3704
69,3703
69,9184
69,6053
69,7028
69,749
69,750
69,3061
69,745
69,15742
69,1117
69,751
69,3082
69,4855
69,3086
69,3083
69,4854
69,3078
69,4856
69,4853
69,4859
69,3094
69,12676
69,5051
69,5808
69,2004
69,5465
69,3702
69,3707
69,9188
69,2006
69,6852
69,10354
69,1171
69,9193
75,14132
75,8651
410,4141
410,4763
410,3383
105,1538
105,1539
105,1536
105,1537
105,1542
105,1540
105,12851
105,7421
105,1541
105,12191
105,1535
105,1534
105,14785
105,1533
105,1532
105,1531
105,1530
105,3806
105,3092
105,17747
105,17093
105,7259
390,1614
390,18384
390,2679
390,2677
390,2674
390,2675
390,2672
390,16277
390,743
390,744
390,740
390,8731
390,7505
390,7503
390,4252
390,4256
390,8710
390,4255
390,13932
390,4188
390,12977
390,2680
390,11115
390,11154
390,4187
390,16313
390,16312
390,8871
390,8872
390,6736
390,12629
390,8873
390,7417
390,5066
390,17657
390,2635
390,19150
390,8813
390,17687
390,12657
390,14184
390,3026
390,12529
390,2659
390,16217
390,2070
390,19657
390,1593
390,1589
390,2005
390,1591
390,1592
390,1597
390,2668
390,2667
390,2666
390,2664
390,2663
390,2662
390,10528
390,2534
390,3081
390,4857
390,1599
390,7131
390,3079
390,10670
390,3078
390,1121
390,2687
390,19360
390,3080
390,9296
390,756
390,6506
390,10771
390,755
390,758
390,7300
390,3415
390,19510
390,4135
390,3092
390,4692
390,3088
390,3089
390,3090
390,782
390,783
390,781
390,2486
390,7508
390,4282
390,17725
390,4253
390,16132
390,6846
390,3701
390,10886
390,2744
390,5018
390,5663
390,5664
390,11919
390,5662
390,5665
390,5666
390,2565
390,754
390,753
390,2688
390,2689
390,1331
390,1330
390,1080
390,4186
390,1078
390,18485
390,2853
390,2852
390,4215
390,2008
390,4850
390,3704
390,3703
390,9184
390,6053
390,7028
390,749
390,750
390,3061
390,745
390,15742
390,1117
390,751
390,3082
390,4855
390,3086
390,3083
390,4854
390,8422
390,4856
390,4853
390,4859
390,3094
390,12676
390,5051
390,17538
390,2004
390,5808
390,3702
390,3707
390,9188
390,2006
390,6852
390,10354
390,10671
390,1171
390,9193
432,1524
290,1186
290,5501
290,13404
290,1838
617,3022
617,3383
158,1614
158,18384
158,2679
158,2677
158,2674
158,2675
158,2672
158,16277
158,743
158,744
158,740
158,8731
158,7505
158,7503
158,4252
158,4256
158,8710
158,4255
158,13932
158,4188
158,12977
158,2680
158,11115
158,11154
158,4187
158,16313
158,16312
158,8871
158,8872
158,6736
158,12629
158,8873
158,7417
158,5066
158,17657
158,2635
158,19150
158,8813
158,17687
158,12657
158,14184
158,3026
158,12529
158,2659
158,16217
158,2070
158,19657
158,1593
158,1589
158,2005
158,1591
158,1592
158,1597
158,2668
158,2667
158,2666
158,2664
158,2663
158,2662
158,10528
158,2534
158,4855
158,4857
158,4458
158,1599
158,7131
158,3079
158,10670
158,3078
158,1121
158,2687
158,19360
158,3080
158,9296
158,756
158,3383
158,6506
158,10771
158,755
158,758
158,7300
158,3415
158,19510
158,4135
158,4692
158,3088
158,3089
158,3090
158,782
158,783
158,781
158,2486
158,7508
158,4282
158,17725
158,4253
158,16132
158,6846
158,3701
158,10886
158,2744
158,5018
158,5663
158,5664
158,11919
158,5662
158,5665
158,5666
158,2565
158,754
158,753
158,2688
158,2689
158,1331
158,1330
158,1080
158,4186
158,1078
158,18485
158,2853
158,2852
158,4215
158,2008
158,4850
158,3704
158,3703
158,9184
158,6053
158,7028
158,749
158,750
158,3061
158,745
158,15742
158,1117
158,751
158,3082
158,3081
158,3086
158,3083
158,4854
158,8422
158,4856
158,4853
158,4859
158,3094
158,12676
158,5051
158,17538
158,2004
158,5808
158,3702
158,3707
158,9188
158,2006
158,6852
158,10354
158,10671
158,1171
158,9193
343,1829
205,1614
205,18384
205,2679
205,2677
205,2674
205,2675
205,2672
205,16277
205,743
205,744
205,740
205,8731
205,16132
205,16794
205,7505
205,7503
205,14222
205,4252
205,4256
205,8710
205,4255
205,18821
205,4188
205,12977
205,2680
205,11115
205,11154
205,4187
205,16313
205,16312
205,8871
205,8872
205,6736
205,12629
205,8873
205,7417
205,5066
205,17657
205,10771
205,5663
205,2635
205,19150
205,8813
205,1524
205,16908
205,17687
205,12657
205,14184
205,3026
205,12529
205,2659
205,16217
205,2070
205,7404
205,19657
205,16476
205,1593
205,5504
205,5502
205,1589
205,2005
205,1591
205,1592
205,1529
205,1528
205,1527
205,1597
205,6506
205,2668
205,2667
205,2666
205,2664
205,2663
205,2662
205,10528
205,2534
205,3081
205,4857
205,19510
205,1599
205,7131
205,3079
205,10670
205,10671
205,1121
205,2687
205,19360
205,3080
205,9296
205,756
205,3383
205,5462
205,3022
205,5460
205,5461
205,5458
205,5459
205,5456
205,5457
205,758
205,7300
205,3415
205,5463
205,5464
205,1080
205,4135
205,3092
205,4692
205,3088
205,3089
205,3090
205,782
205,783
205,781
205,2486
205,7508
205,4282
205,17725
205,4253
205,17538
205,8422
205,9344
205,5455
205,6846
205,3701
205,10886
205,2744
205,5018
205,1525
205,5664
205,11919
205,5662
205,5665
205,5666
205,4763
205,2565
205,9192
205,754
205,753
205,2688
205,2689
205,1331
205,1330
205,11666
205,4186
205,1078
205,18485
205,2853
205,2852
205,755
205,13932
205,4215
205,2008
205,4850
205,3704
205,3703
205,9184
205,6053
205,7028
205,749
205,750
205,3061
205,745
205,15742
205,1117
205,751
205,3082
205,4855
205,3086
205,3083
205,4854
205,3078
205,4856
205,4853
205,4859
205,3094
205,12676
205,5051
205,5808
205,2004
205,5465
205,3702
205,3707
205,9188
205,2006
205,6852
205,10354
205,1171
205,9193
226,1239
226,1241
226,1240
226,1233
226,1234
226,1231
226,1232
226,1237
226,1238
226,17665
226,15341
226,9179
226,4895
226,4905
226,1236
226,3446
61,3673
61,5883
61,5456
61,3761
235,5458
235,4252
235,4255
235,5456
235,4253
434,1538
434,1539
434,1536
434,1537
434,1542
434,1540
434,1541
434,2677
434,2674
434,2675
434,2672
434,1614
434,16277
434,743
434,744
434,740
434,18384
434,8731
434,16132
434,7505
434,2679
434,7503
434,4252
434,4256
434,8710
434,4255
434,13932
434,12191
434,4188
434,12977
434,2680
434,11115
434,11154
434,4187
434,16313
434,16312
434,8871
434,8872
434,6736
434,7421
434,12629
434,8873
434,7417
434,5066
434,17657
434,5663
434,2635
434,19150
434,17093
434,7259
434,8813
434,1524
434,12851
434,17687
434,12657
434,14184
434,3026
434,12529
434,2659
434,16217
434,2070
434,19657
434,1528
434,1593
434,1535
434,1534
434,1589
434,2005
434,1591
434,1592
434,14785
434,1533
434,1527
434,1597
434,1532
434,1531
434,1530
434,2668
434,2667
434,2666
434,2664
434,2663
434,2662
434,10528
434,2534
434,3081
434,4857
434,1599
434,17747
434,7131
434,3079
434,10670
434,10671
434,1121
434,2687
434,19360
434,3080
434,9296
434,756
434,6506
434,3022
434,10771
434,755
434,5458
434,5456
434,5457
434,758
434,7300
434,3415
434,19510
434,4135
434,3092
434,4692
434,3088
434,3089
434,3090
434,782
434,783
434,781
434,2486
434,7508
434,4282
434,17725
434,4253
434,8422
434,6846
434,3701
434,10886
434,2744
434,5018
434,1525
434,5664
434,11919
434,5662
434,5665
434,5666
434,2565
434,754
434,753
434,2688
434,2689
434,1331
434,1330
434,1080
434,4186
434,1078
434,18485
434,2853
434,2852
434,4215
434,2008
434,4850
434,3704
434,3703
434,9184
434,6053
434,7028
434,749
434,750
434,3061
434,745
434,15742
434,1117
434,1529
434,751
434,3082
434,4855
434,3086
434,3083
434,4854
434,3078
434,4856
434,4853
434,3806
434,4859
434,3094
434,12676
434,5051
434,17538
434,2004
434,5808
434,3702
434,3707
434,9188
434,2006
434,6852
434,10354
434,1171
434,9193
547,2472
547,2471
547,2457
547,2458
547,2459
547,2460
547,2464
547,2462
547,1186
547,2465
547,2468
547,2467
547,2470
547,2469
547,2461
547,3842
547,2473
547,2463
547,2466
269,1524
269,1525
269,1529
269,1528
269,1527
269,3022
297,3026
68,8651
209,2472
209,2471
209,2457
209,2458
209,2459
209,2460
209,2464
209,2463
209,2466
209,2465
209,2467
209,2473
209,3842
130,1614
130,18384
130,2679
130,2677
130,2674
130,2675
130,2672
130,16277
130,743
130,744
130,740
130,8731
130,7505
130,7503
130,4252
130,4256
130,8710
130,4255
130,13932
130,4188
130,12977
130,2680
130,11115
130,11154
130,4187
130,16313
130,16312
130,8871
130,8872
130,6736
130,12629
130,8873
130,7417
130,5066
130,17657
130,2635
130,19150
130,8813
130,1524
130,17687
130,12657
130,14184
130,3026
130,12529
130,2659
130,16217
130,2070
130,19657
130,1593
130,1589
130,2005
130,1591
130,1592
130,1528
130,1597
130,2668
130,2667
130,2666
130,2664
130,2663
130,2662
130,10528
130,2534
130,3081
130,4857
130,1599
130,7131
130,3079
130,10670
130,3078
130,1121
130,2687
130,19360
130,3080
130,9296
130,756
130,6506
130,3022
130,10771
130,755
130,5458
130,5456
130,5457
130,758
130,7300
130,3415
130,19510
130,4135
130,4692
130,3088
130,3089
130,3090
130,782
130,783
130,781
130,2486
130,7508
130,4282
130,17725
130,4253
130,16132
130,6846
130,3701
130,10886
130,2744
130,5018
130,5663
130,5664
130,11919
130,5662
130,5665
130,5666
130,2565
130,754
130,753
130,2688
130,2689
130,1331
130,1330
130,1080
130,4186
130,1078
130,18485
130,2853
130,2852
130,4215
130,2008
130,4850
130,3704
130,3703
130,9184
130,6053
130,7028
130,749
130,750
130,3061
130,745
130,15742
130,1117
130,751
130,3082
130,4855
130,3086
130,3083
130,4854
130,8422
130,4856
130,4853
130,4859
130,3094
130,12676
130,5051
130,17538
130,2004
130,5808
130,3702
130,3707
130,9188
130,2006
130,6852
130,10354
130,10671
130,1171
130,9193
468,1538
468,1539
468,1536
468,1537
468,1542
468,1540
468,1541
468,2677
468,2674
468,2675
468,2672
468,1614
468,16277
468,743
468,744
468,740
468,18384
468,3078
468,8731
468,16132
468,7505
468,2679
468,7503
468,4252
468,4256
468,8710
468,4255
468,13932
468,12191
468,4188
468,12977
468,2680
468,11115
468,11154
468,4187
468,16313
468,16312
468,8871
468,8872
468,6736
468,7421
468,12629
468,8873
468,7417
468,5066
468,17657
468,5663
468,2635
468,19150
468,17093
468,7259
468,8813
468,1524
468,12851
468,17687
468,12657
468,14184
468,3026
468,12529
468,2659
468,16217
468,2070
468,19657
468,1528
468,1593
468,1535
468,1534
468,1589
468,2005
468,1591
468,1592
468,14785
468,1533
468,1527
468,1597
468,1532
468,1531
468,1530
468,2668
468,2667
468,2666
468,2664
468,2663
468,2662
468,10528
468,2534
468,3081
468,4857
468,1599
468,17747
468,7131
468,3079
468,10670
468,10671
468,1121
468,2687
468,19360
468,3080
468,9296
468,756
468,3383
468,6506
468,3022
468,10771
468,755
468,5458
468,5456
468,5457
468,758
468,7300
468,3415
468,19510
468,4135
468,3092
468,4692
468,3088
468,3089
468,3090
468,782
468,783
468,781
468,2486
468,7508
468,4282
468,17725
468,4253
468,8422
468,6846
468,3701
468,10886
468,2744
468,5018
468,1525
468,5664
468,11919
468,5662
468,5665
468,5666
468,2565
468,754
468,753
468,2688
468,2689
468,1331
468,1330
468,1080
468,4186
468,1078
468,18485
468,2853
468,2852
468,4215
468,2008
468,4850
468,3704
468,3703
468,9184
468,6053
468,7028
468,749
468,750
468,3061
468,745
468,15742
468,1117
468,1529
468,751
468,3082
468,4855
468,3086
468,3083
468,4854
468,5762
468,4856
468,4853
468,3806
468,4859
468,3094
468,12676
468,5051
468,17538
468,2004
468,5808
468,3702
468,3707
468,9188
468,2006
468,6852
468,10354
468,1171
468,9193
195,5456
195,5457
466,1822
466,1838
466,1830
601,5504
601,4458
553,1614
553,18384
553,2679
553,2677
553,2674
553,2675
553,2672
553,16277
553,743
553,744
553,740
553,8731
553,16132
553,16794
553,7505
553,7503
553,14222
553,4252
553,4256
553,8710
553,4255
553,18821
553,4188
553,12977
553,2680
553,11115
553,11154
553,4187
553,16313
553,16312
553,8871
553,8872
553,6736
553,12629
553,8873
553,7417
553,5066
553,17657
553,10771
553,2635
553,19150
553,8813
553,17687
553,12657
553,14184
553,874
553,3026
553,12529
553,2659
553,16217
553,2070
553,7404
553,19657
553,1593
553,19510
553,1589
553,2005
553,1591
553,1592
553,16476
553,1597
553,6506
553,2668
553,2667
553,2666
553,2664
553,2663
553,2662
553,10528
553,2534
553,4855
553,4857
553,4458
553,1599
553,7131
553,3079
553,10670
553,10671
553,1121
553,2687
553,19360
553,3080
553,9296
553,756
553,3383
553,5462
553,5460
553,5461
553,5458
553,5459
553,5456
553,5457
553,758
553,7300
553,3415
553,5463
553,5464
553,1080
553,6283
553,4135
553,4692
553,3088
553,3089
553,3090
553,782
553,783
553,781
553,2486
553,7508
553,4282
553,17725
553,4253
553,17538
553,8422
553,9344
553,5455
553,6846
553,3701
553,10886
553,2744
553,5018
553,5663
553,5664
553,11919
553,5662
553,5665
553,5666
553,2565
553,9192
553,754
553,753
553,2688
553,2689
553,1331
553,1330
553,11666
553,4186
553,1078
553,18485
553,2853
553,2852
553,755
553,13932
553,4215
553,2008
553,4850
553,3704
553,3703
553,9184
553,6053
553,7028
553,749
553,750
553,3061
553,745
553,15742
553,1117
553,751
553,3082
553,3081
553,3086
553,3083
553,4854
553,3078
553,4856
553,4853
553,4859
553,3094
553,12676
553,5051
553,5808
553,2004
553,5465
553,3702
553,3707
553,9188
553,2006
553,6852
553,10354
553,1171
553,9193
185,12648
185,2306
185,17778
185,12679
185,7640
520,749
520,753
520,756
520,755
520,758
520,750
520,754
520,751
520,3083
520,781
384,1239
384,1241
384,1240
384,1233
384,1234
384,1231
384,1232
384,1237
384,1238
384,17665
384,15341
384,9179
384,4895
384,4905
384,1236
384,3446
415,1614
415,18384
415,2679
415,2677
415,2674
415,2675
415,2672
415,16277
415,743
415,744
415,740
415,8731
415,16132
415,16794
415,7505
415,7503
415,14222
415,4252
415,4256
415,8710
415,4255
415,18821
415,4188
415,12977
415,2680
415,11115
415,11154
415,4187
415,16313
415,16312
415,8871
415,8872
415,6736
415,12629
415,8873
415,7417
415,5066
415,17657
415,10771
415,2635
415,19150
415,8813
415,17687
415,12657
415,14184
415,3026
415,12529
415,2659
415,16217
415,2070
415,7404
415,19657
415,1593
415,19510
415,1589
415,2005
415,1591
415,1592
415,16476
415,1597
415,6506
415,2668
415,2667
415,2666
415,2664
415,2663
415,2662
415,10528
415,2534
415,3081
415,4857
415,1599
415,7131
415,3079
415,10670
415,10671
415,1121
415,2687
415,19360
415,3080
415,9296
415,756
415,5462
415,5460
415,5461
415,5458
415,5459
415,5456
415,5457
415,758
415,7300
415,3415
415,5463
415,5464
415,1080
415,4135
415,4692
415,3088
415,3089
415,3090
415,782
415,783
415,781
415,2486
415,7508
415,4282
415,17725
415,4253
415,17538
415,8422
415,9344
415,5455
415,6846
415,3701
415,10886
415,2744
415,5018
415,5663
415,5664
415,11919
415,5662
415,5665
415,5666
415,2565
415,9192
415,754
415,753
415,2688
415,2689
415,1331
415,1330
415,11666
415,4186
415,1078
415,18485
415,2853
415,2852
415,755
415,13932
415,4215
415,2008
415,4850
415,3704
415,3703
415,9184
415,6053
415,7028
415,749
415,750
415,3061
415,745
415,15742
415,1117
415,751
415,3082
415,4855
415,3086
415,3083
415,4854
415,3078
415,4856
415,4853
415,4859
415,3094
415,12676
415,5051
415,5808
415,2004
415,5465
415,3702
415,3707
415,9188
415,2006
415,6852
415,10354
415,1171
415,9193
386,4458
609,1538
609,1539
609,1536
609,1537
609,1331
609,1540
609,16908
609,18684
609,3383
609,7421
609,1535
609,1542
609,1541
609,3090
609,4255
609,12191
609,5504
609,5502
609,1534
609,3806
609,14785
609,1524
609,1533
609,1532
609,1531
609,1530
609,3086
609,3079
609,3080
609,12851
609,3092
609,10318
609,17747
609,17093
609,7259
609,1838
626,3089
480,1245
480,5289
480,3083
480,5287
480,5456
480,5284
15,1614
15,18384
15,2679
15,2677
15,2674
15,2675
15,2672
15,16277
15,743
15,744
15,740
15,8731
15,7505
15,7503
15,4252
15,4256
15,8710
15,4255
15,13932
15,4188
15,12977
15,2680
15,11115
15,11154
15,4187
15,16313
15,16312
15,8871
15,8872
15,6736
15,12629
15,8873
15,7417
15,5066
15,17657
15,2635
15,19150
15,8813
15,17687
15,12657
15,14184
15,3026
15,12529
15,2659
15,16217
15,2070
15,19657
15,1593
15,1589
15,2005
15,1591
15,1592
15,1597
15,2668
15,2667
15,2666
15,2664
15,2663
15,2662
15,10528
15,2534
15,3081
15,4857
15,1599
15,7131
15,3079
15,10670
15,3078
15,1121
15,2687
15,19360
15,3080
15,9296
15,756
15,6506
15,10771
15,755
15,758
15,7300
15,3415
15,19510
15,4135
15,4692
15,3088
15,3089
15,3090
15,782
15,783
15,781
15,2486
15,7508
15,4282
15,17725
15,4253
15,16132
15,6846
15,3701
15,10886
15,2744
15,5018
15,5663
15,5664
15,11919
15,5662
15,5665
15,5666
15,2565
15,754
15,753
15,2688
15,2689
15,1331
15,1330
15,1080
15,4186
15,1078
15,18485
15,2853
15,2852
15,4215
15,2008
15,4850
15,3704
15,3703
15,9184
15,6053
15,7028
15,749
15,750
15,3061
15,745
15,15742
15,1117
15,751
15,3082
15,4855
15,3086
15,3083
15,4854
15,8422
15,4856
15,4853
15,4859
15,3094
15,12676
15,5051
15,17538
15,2004
15,5808
15,3702
15,3707
15,9188
15,2006
15,6852
15,10354
15,10671
15,1171
15,9193
497,1614
497,18384
497,2679
497,2677
497,2674
497,2675
497,2672
497,16277
497,743
497,744
497,740
497,8731
497,7505
497,7503
497,4252
497,4256
497,8710
497,4255
497,13932
497,4188
497,12977
497,2680
497,11115
497,11154
497,4187
497,16313
497,16312
497,8871
497,8872
497,6736
497,12629
497,8873
497,7417
497,5066
497,17657
497,2635
497,19150
497,8813
497,1524
497,1525
497,17687
497,12657
497,14184
497,3026
497,12529
497,2659
497,16217
497,2070
497,19657
497,1593
497,1589
497,2005
497,1591
497,1592
497,1529
497,1528
497,1527
497,1597
497,2668
497,2667
497,2666
497,2664
497,2663
497,2662
497,10528
497,2534
497,3081
497,4857
497,1599
497,7131
497,3079
497,10670
497,3078
497,1121
497,2687
497,19360
497,3080
497,9296
497,756
497,6506
497,3022
497,10771
497,755
497,758
497,7300
497,3415
497,19510
497,4135
497,4692
497,3088
497,3089
497,3090
497,782
497,783
497,781
497,2486
497,7508
497,4282
497,17725
497,4253
497,16132
497,6846
497,3701
497,10886
497,2744
497,5018
497,5663
497,5664
497,11919
497,5662
497,5665
497,5666
497,2565
497,754
497,753
497,2688
497,2689
497,1331
497,1330
497,1080
497,4186
497,1078
497,18485
497,2853
497,2852
497,4215
497,2008
497,4850
497,3704
497,3703
497,9184
497,6053
497,7028
497,749
497,750
497,3061
497,745
497,15742
497,1117
497,751
497,3082
497,4855
497,3086
497,3083
497,4854
497,8422
497,4856
497,4853
497,4859
497,3094
497,12676
497,5051
497,17538
497,2004
497,5808
497,3702
497,3707
497,9188
497,2006
497,6852
497,10354
497,10671
497,1171
497,9193
469,4862
469,4863
469,815
469,4851
324,18684
299,1614
299,18384
299,2679
299,2677
299,2674
299,2675
299,2672
299,16277
299,743
299,744
299,740
299,8731
299,7505
299,7503
299,4252
299,4256
299,8710
299,4255
299,13932
299,4188
299,12977
299,2680
299,11115
299,11154
299,4187
299,16313
299,16312
299,8871
299,8872
299,6736
299,12629
299,8873
299,7417
299,5066
299,17657
299,2635
299,19150
299,8813
299,17687
299,12657
299,14184
299,3026
299,12529
299,2659
299,16217
299,2070
299,19657
299,1593
299,1589
299,2005
299,1591
299,1592
299,1528
299,1597
299,2668
299,2667
299,2666
299,2664
299,2663
299,2662
299,10528
299,2534
299,3081
299,4857
299,1599
299,7131
299,3079
299,10670
299,3078
299,1121
299,2687
299,19360
299,3080
299,9296
299,756
299,3383
299,6506
299,3022
299,10771
299,755
299,758
299,7300
299,3415
299,19510
299,4135
299,3092
299,4692
299,3088
299,3089
299,3090
299,782
299,783
299,781
299,2486
299,7508
299,4282
299,17725
299,4253
299,16132
299,6846
299,3701
299,10886
299,2744
299,5018
299,5663
299,5664
299,11919
299,5662
299,5665
299,5666
299,2565
299,754
299,753
299,2688
299,2689
299,1331
299,1330
299,1080
299,4186
299,1078
299,18485
299,2853
299,2852
299,4215
299,2008
299,4850
299,3704
299,3703
299,9184
299,6053
299,7028
299,749
299,750
299,3061
299,745
299,15742
299,1117
299,751
299,3082
299,4855
299,3086
299,3083
299,4854
299,8422
299,4856
299,4853
299,4859
299,3094
299,12676
299,5051
299,17538
299,2004
299,5808
299,3702
299,3707
299,9188
299,2006
299,6852
299,10354
299,10671
299,1171
299,9193
25,1231
428,1614
428,18384
428,2679
428,2677
428,2674
428,2675
428,2672
428,16277
428,743
428,744
428,740
428,8731
428,1822
428,7505
428,7503
428,4252
428,4256
428,8710
428,4255
428,13932
428,4188
428,12977
428,2680
428,11115
428,11154
428,4187
428,16313
428,16312
428,8871
428,8872
428,6736
428,12629
428,8873
428,7417
428,5066
428,17657
428,2635
428,19150
428,8813
428,17687
428,12657
428,14184
428,3026
428,12529
428,2659
428,16217
428,2070
428,19657
428,1593
428,1589
428,2005
428,1591
428,1592
428,1597
428,2668
428,2667
428,2666
428,2664
428,2663
428,2662
428,10528
428,2534
428,3081
428,4857
428,1599
428,7131
428,3079
428,10670
428,3078
428,1121
428,2687
428,19360
428,3080
428,9296
428,756
428,6506
428,10771
428,755
428,5458
428,758
428,7300
428,3415
428,19510
428,4135
428,3092
428,4692
428,3088
428,3089
428,3090
428,782
428,783
428,781
428,2486
428,7508
428,4282
428,17725
428,4253
428,16132
428,6846
428,3701
428,10886
428,2744
428,5018
428,5663
428,5664
428,11919
428,5662
428,5665
428,5666
428,2565
428,754
428,753
428,2688
428,2689
428,1331
428,1330
428,1080
428,4186
428,1078
428,18485
428,2853
428,2852
428,4215
428,2008
428,4850
428,3704
428,3703
428,9184
428,6053
428,7028
428,1834
428,749
428,750
428,3061
428,745
428,15742
428,1117
428,751
428,3082
428,4855
428,3086
428,3083
428,4854
428,8422
428,4856
428,4853
428,4859
428,3094
428,12676
428,5051
428,17538
428,2004
428,5808
428,3702
428,3707
428,9188
428,2006
428,6852
428,10354
428,10671
428,1171
428,9193
117,5883
117,3761
